UF,Ano,Pessoas,Rural,Urbana,administracao_publica_na,administracao_publica_nao_qualificado,administracao_publica_qualificado,adulto,agricultura_na,agricultura_nao_qualificado,agricultura_ocupado,agricultura_ocupado_adulto,agricultura_ocupado_adulto_rural,agricultura_ocupado_adulto_urbana,agricultura_ocupado_crianca,agricultura_ocupado_crianca_rural,agricultura_ocupado_crianca_urbana,agricultura_ocupado_jovem,agricultura_ocupado_jovem_rural,agricultura_ocupado_jovem_urbana,agricultura_qualificado,alojamento_na,alojamento_nao_qualificado,alojamento_qualificado,atividades_mal_definidas_na,atividades_mal_definidas_nao_qualificado,atividades_mal_definidas_qualificado,comercio_na,comercio_nao_qualificado,comercio_qualificado,construcao_na,construcao_nao_qualificado,construcao_qualificado,crianca,criancas_menos14,desocupado,educacao_saude_na,educacao_saude_nao_qualificado,educacao_saude_qualificado,fora_forca_trabalho,fora_forca_trabalho_na,fora_forca_trabalho_nao_potencial,fora_forca_trabalho_potencial,forca_trabalho,forca_trabalho_desocupado,forca_trabalho_na,forca_trabalho_ocupado,idade_media_agricultura,industria_na,industria_nao_qualificado,industria_qualificado,informacao_na,informacao_nao_qualificado,informacao_qualificado,jovem,nao_qualificado,ocupacao_na,ocupado,ocupado_nao_subocupado,ocupado_subocupado,outros_servicos_na,outros_servicos_nao_qualificado,outros_servicos_qualificado,populacao_14mais,potencial_desalentado,potencial_nao_desalentado,qualificacao_na,qualificado,rural_administracao_publica,rural_adulto,rural_agricultura,rural_agricultura_adulto,rural_agricultura_crianca,rural_agricultura_escolaridade_na,rural_agricultura_fundamental_completo,rural_agricultura_fundamental_incompleto,rural_agricultura_jovem,rural_agricultura_medio_completo,rural_agricultura_medio_incompleto,rural_agricultura_sem_instrucao,rural_agricultura_superior_completo,rural_agricultura_superior_incompleto,rural_alojamento,rural_atividades_mal_definidas,rural_comercio,rural_construcao,rural_crianca,rural_educacao_saude,rural_escolaridadeNA,rural_fundamental_completo,rural_fundamental_incompleto,rural_industria,rural_informacao,rural_jovem,rural_medio_completo,rural_medio_incompleto,rural_nao_qualificado,rural_outros_servicos,rural_qualificacao_na,rural_qualificado,rural_sem_instrucao,rural_servicos_domesticos,rural_setor_na,rural_superior_completo,rural_superior_incompleto,rural_transporte,servicos_domesticos_na,servicos_domesticos_nao_qualificado,servicos_domesticos_qualificado,setor_administracao_publica,setor_agricultura,setor_alojamento,setor_atividades_mal_definidas,setor_comercio,setor_construcao,setor_educacao_saude,setor_industria,setor_informacao,setor_na,setor_na_na,setor_na_nao_qualificado,setor_na_qualificado,setor_outros_servicos,setor_servicos_domesticos,setor_transporte,transporte_na,transporte_nao_qualificado,transporte_qualificado,urbano_administracao_publica,urbano_adulto,urbano_agricultura,urbano_agricultura_adulto,urbano_agricultura_crianca,urbano_agricultura_escolaridade_na,urbano_agricultura_fundamental_completo,urbano_agricultura_fundamental_incompleto,urbano_agricultura_jovem,urbano_agricultura_medio_completo,urbano_agricultura_medio_incompleto,urbano_agricultura_sem_instrucao,urbano_agricultura_superior_completo,urbano_agricultura_superior_incompleto,urbano_alojamento,urbano_atividades_mal_definidas,urbano_comercio,urbano_construcao,urbano_crianca,urbano_educacao_saude,urbano_escolaridadeNA,urbano_fundamental_completo,urbano_fundamental_incompleto,urbano_industria,urbano_informacao,urbano_jovem,urbano_medio_completo,urbano_medio_incompleto,urbano_nao_qualificado,urbano_outros_servicos,urbano_qualificacao_na,urbano_qualificado,urbano_sem_instrucao,urbano_servicos_domesticos,urbano_setor_na,urbano_superior_completo,urbano_superior_incompleto,urbano_transporte
Bahia,2015,14465267.0,3838920.0,10626347.0,0.0,226969.0,146709.0,7238377.0,0.0,1093763.0,1104078.0,797083.0,578633.0,218450.0,0.0,0.0,0.0,306996.0,246807.0,60189.0,10315.0,0.0,310053.0,20317.0,0.0,0.0,0.0,0.0,1149304.0,127679.0,0.0,545825.0,18615.0,3242287.0,3242287.0,877353.0,0.0,275659.0,323485.0,4128940.0,0.0,3451446.0,677495.0,7094040.0,877353.0,0.0,6216688.0,40.35,0.0,451228.0,49806.0,0.0,318435.0,166815.0,3984604.0,12153086.0,7371227.0,6216688.0,5432878.0,783810.0,0.0,231814.0,44929.0,11222981.0,332952.0,344543.0,1106110.0,1206071.0,42354.0,1821815.0,825440.0,578633.0,0.0,0.0,51731.0,494644.0,246807.0,76856.0,36673.0,161560.0,2120.0,1855.0,42283.0,0.0,135117.0,101961.0,943120.0,74695.0,297258.0,212768.0,1978010.0,86827.0,17976.0,1073985.0,393921.0,200444.0,3483131.0,21344.0,297258.0,58531.0,697988.0,80099.0,2383046.0,32841.0,25690.0,27777.0,0.0,427602.0,1840.0,373678.0,1104078.0,330370.0,0.0,1276982.0,564440.0,599144.0,501034.0,485250.0,8248580.0,1106110.0,6864103.0,278366.0,276743.0,429442.0,275525.0,0.0,258331.0,17194.0,331325.0,5416561.0,278638.0,218450.0,0.0,0.0,15053.0,161595.0,60189.0,40275.0,11711.0,43664.0,4054.0,2286.0,288087.0,0.0,1141865.0,462479.0,2299167.0,524449.0,808852.0,668727.0,3870092.0,414207.0,467274.0,2910619.0,2486957.0,694923.0,8669955.0,255399.0,808852.0,1147540.0,949257.0,349343.0,5865533.0,761843.0,385697.0,247748.0
Bahia,2016,14519155.0,3919466.0,10599689.0,0.0,203302.0,123490.0,7459924.0,0.0,1036468.0,1042731.0,774976.0,558660.0,216317.0,0.0,0.0,0.0,267755.0,209476.0,58279.0,6263.0,0.0,321420.0,26892.0,0.0,0.0,0.0,0.0,1045151.0,131608.0,0.0,485134.0,14177.0,3208981.0,3208981.0,1108537.0,0.0,273580.0,314267.0,4378411.0,0.0,3566776.0,811634.0,6931764.0,1108537.0,0.0,5823227.0,40.38,0.0,400851.0,45104.0,0.0,274652.0,177514.0,3850250.0,12223726.0,7587391.0,5823227.0,5103435.0,719792.0,0.0,218029.0,33307.0,11310175.0,526576.0,285058.0,1077552.0,1217877.0,37642.0,1915442.0,768136.0,558660.0,0.0,0.0,48543.0,445188.0,209476.0,72913.0,43194.0,154566.0,2319.0,1412.0,38072.0,0.0,124405.0,95183.0,948092.0,74116.0,302431.0,212404.0,1964241.0,76079.0,11323.0,1055932.0,428919.0,232966.0,3561291.0,20082.0,302431.0,55744.0,722761.0,87573.0,2557748.0,32839.0,22906.0,29106.0,0.0,417020.0,1569.0,326792.0,1042731.0,348312.0,0.0,1176759.0,499311.0,587847.0,445955.0,452166.0,8695928.0,1077552.0,7299291.0,319085.0,251336.0,418589.0,273429.0,0.0,248829.0,24600.0,289149.0,5544482.0,274596.0,216317.0,0.0,0.0,13421.0,145315.0,58279.0,43734.0,16884.0,52709.0,2116.0,417.0,310241.0,0.0,1052354.0,404128.0,2260888.0,513730.0,775121.0,607905.0,3763071.0,369876.0,440843.0,2794318.0,2527966.0,753965.0,8662436.0,231254.0,775121.0,1162133.0,1009529.0,331015.0,6138180.0,772426.0,389707.0,244323.0
Bahia,2017,14569483.0,4050611.0,10518871.0,0.0,189587.0,112441.0,7577090.0,0.0,928465.0,936964.0,682774.0,500916.0,181857.0,0.0,0.0,0.0,254191.0,206604.0,47587.0,8500.0,0.0,346822.0,29355.0,0.0,878.0,0.0,0.0,989144.0,136510.0,0.0,418786.0,16448.0,3105405.0,3105405.0,1168118.0,0.0,293825.0,342571.0,4613178.0,0.0,3609872.0,1003306.0,6850899.0,1168118.0,0.0,5682781.0,40.18,0.0,422078.0,52992.0,0.0,271810.0,173101.0,3886987.0,12239744.0,7718583.0,5682781.0,4813154.0,869627.0,0.0,240524.0,39192.0,11464077.0,619688.0,383618.0,1054795.0,1274944.0,34000.0,2020535.0,707520.0,500916.0,0.0,0.0,45743.0,407034.0,206604.0,79932.0,38913.0,130554.0,3255.0,2089.0,49830.0,106.0,122912.0,72146.0,937607.0,74050.0,303038.0,226687.0,1972425.0,66619.0,16441.0,1092468.0,471939.0,233144.0,3689918.0,21908.0,303038.0,57655.0,785723.0,92627.0,2762996.0,38308.0,19347.0,29456.0,0.0,395766.0,3302.0,302028.0,936964.0,376177.0,878.0,1125653.0,435233.0,636396.0,475070.0,444910.0,8886701.0,1054795.0,7489447.0,342460.0,279716.0,399068.0,270686.0,0.0,252613.0,18073.0,268028.0,5556554.0,229444.0,181857.0,0.0,0.0,15751.0,122870.0,47587.0,33329.0,10801.0,43537.0,2065.0,1091.0,326347.0,772.0,1002742.0,363087.0,2167798.0,562345.0,751756.0,636069.0,3627147.0,408451.0,428469.0,2794519.0,2537590.0,742837.0,8549825.0,257808.0,751756.0,1217290.0,1006182.0,306442.0,6123705.0,821977.0,395313.0,241230.0
Bahia,2018,14616337.0,4210381.0,10405956.0,0.0,178280.0,123859.0,7714656.0,0.0,908958.0,919143.0,678663.0,493275.0,185388.0,0.0,0.0,0.0,240480.0,193362.0,47118.0,10185.0,0.0,355661.0,33842.0,0.0,2188.0,311.0,0.0,991328.0,145436.0,0.0,405386.0,22857.0,3072579.0,3072579.0,1173547.0,0.0,292080.0,370950.0,4723784.0,0.0,3614181.0,1109602.0,6819974.0,1173547.0,0.0,5646428.0,40.39,0.0,408257.0,60537.0,0.0,233783.0,176604.0,3829101.0,12169146.0,7796363.0,5646428.0,4760214.0,886213.0,0.0,227728.0,47087.0,11543758.0,788938.0,320664.0,1054305.0,1392886.0,34895.0,2107316.0,686637.0,493275.0,0.0,0.0,47655.0,385326.0,193362.0,84151.0,43538.0,122842.0,1355.0,1771.0,52764.0,74.0,133327.0,73258.0,945767.0,80438.0,302732.0,237957.0,2020151.0,64455.0,13425.0,1157298.0,525830.0,257081.0,3837596.0,22966.0,302732.0,70053.0,796577.0,83759.0,2936301.0,47889.0,22164.0,28083.0,0.0,385573.0,5487.0,302140.0,919143.0,389503.0,2499.0,1136764.0,428243.0,663030.0,468794.0,410387.0,8969909.0,1054305.0,7540652.0,374952.0,274815.0,391060.0,260049.0,0.0,239271.0,20778.0,267245.0,5607340.0,232506.0,185388.0,0.0,0.0,17436.0,126508.0,47118.0,35668.0,11423.0,34413.0,5903.0,1156.0,336739.0,2425.0,1003437.0,354985.0,2126812.0,582592.0,751572.0,593124.0,3547858.0,404338.0,396962.0,2671804.0,2535278.0,695315.0,8331550.0,251849.0,751572.0,1322833.0,959975.0,307301.0,6033608.0,891032.0,431802.0,231966.0
Bahia,2019,14659842.0,4232497.0,10427345.0,0.0,168642.0,122421.0,7857479.0,0.0,907113.0,922902.0,694820.0,512806.0,182013.0,0.0,0.0,0.0,228083.0,174279.0,53803.0,15789.0,0.0,344715.0,27707.0,0.0,1149.0,454.0,0.0,973563.0,150303.0,0.0,395421.0,20010.0,3026711.0,3026711.0,1199776.0,0.0,308625.0,413961.0,4729271.0,0.0,3649009.0,1080261.0,6903861.0,1199776.0,0.0,5704085.0,40.55,0.0,439884.0,54034.0,0.0,240237.0,175736.0,3775653.0,12172275.0,7755981.0,5704085.0,4790118.0,913966.0,0.0,220215.0,47621.0,11633131.0,773869.0,306393.0,1041243.0,1446324.0,32801.0,2172716.0,687086.0,512806.0,0.0,0.0,44439.0,384462.0,174279.0,85670.0,50772.0,117075.0,2654.0,2015.0,49451.0,36.0,134928.0,76762.0,925194.0,75621.0,314260.0,236556.0,2007573.0,76654.0,18037.0,1134588.0,567991.0,282680.0,3839836.0,23140.0,314260.0,78402.0,745036.0,83321.0,2946372.0,49772.0,28630.0,28288.0,0.0,395381.0,4613.0,291064.0,922902.0,372422.0,1603.0,1123866.0,415431.0,722586.0,493917.0,415973.0,8955757.0,1041243.0,7534080.0,380434.0,267836.0,399993.0,276492.0,0.0,243252.0,33240.0,258263.0,5684763.0,235816.0,182013.0,0.0,0.0,14555.0,129333.0,53803.0,35012.0,11344.0,34452.0,7290.0,3830.0,322971.0,1567.0,988938.0,338669.0,2101517.0,646965.0,726983.0,590743.0,3524329.0,417263.0,397936.0,2641065.0,2598017.0,696160.0,8332439.0,244695.0,726983.0,1367922.0,923189.0,316673.0,6009385.0,950174.0,417749.0,248203.0
Bahia,2020,14700135.0,4212603.0,10487531.0,0.0,183486.0,150316.0,8070799.0,0.0,908594.0,933242.0,687642.0,506642.0,181001.0,0.0,0.0,0.0,245600.0,199309.0,46291.0,24648.0,0.0,237810.0,24432.0,0.0,582.0,198.0,0.0,830099.0,135763.0,0.0,323768.0,22470.0,2959532.0,2959532.0,1285500.0,0.0,245924.0,409804.0,5371566.0,0.0,3988222.0,1383344.0,6369037.0,1285500.0,0.0,5083536.0,40.17,0.0,364525.0,71267.0,0.0,228634.0,151397.0,3669803.0,12025999.0,8331098.0,5083536.0,4314654.0,768883.0,0.0,177311.0,46044.0,11740602.0,811197.0,572147.0,1006019.0,1668117.0,34678.0,2170561.0,705950.0,506642.0,0.0,0.0,46286.0,379974.0,199309.0,124881.0,42280.0,106789.0,3611.0,2130.0,42584.0,0.0,118253.0,69625.0,918431.0,63760.0,314203.0,245616.0,1884844.0,65030.0,16401.0,1123612.0,641715.0,293497.0,3799001.0,18554.0,314203.0,99399.0,733329.0,58143.0,3000925.0,60959.0,38441.0,18701.0,0.0,289348.0,7385.0,333802.0,933242.0,262242.0,780.0,965862.0,346238.0,655728.0,435792.0,380031.0,9616598.0,1006019.0,8020809.0,589770.0,223355.0,296734.0,249729.0,0.0,215106.0,34623.0,299124.0,5900238.0,227292.0,181001.0,0.0,0.0,8335.0,116097.0,46291.0,43908.0,12763.0,27282.0,16609.0,2298.0,219657.0,780.0,847609.0,276614.0,2041102.0,591968.0,691816.0,569127.0,3245088.0,370762.0,363630.0,2546192.0,2855870.0,670132.0,8226998.0,204802.0,691816.0,1568718.0,886781.0,238590.0,6615674.0,1073879.0,494839.0,231028.0
Bahia,2021,14737124.0,4352917.0,10384207.0,0.0,193555.0,117507.0,8128403.0,0.0,1063605.0,1079727.0,814317.0,624721.0,189596.0,0.0,0.0,0.0,265410.0,220681.0,44729.0,16121.0,0.0,272935.0,29531.0,0.0,531.0,1958.0,0.0,896994.0,143158.0,0.0,404752.0,23548.0,2885306.0,2885306.0,1320720.0,0.0,259530.0,377346.0,5060457.0,0.0,3907868.0,1152590.0,6791361.0,1320720.0,0.0,5470640.0,41.03,0.0,368445.0,75927.0,0.0,233946.0,171568.0,3723415.0,12181941.0,7945764.0,5470640.0,4586722.0,883919.0,0.0,206735.0,34585.0,11851818.0,718023.0,434567.0,1024016.0,1531167.0,32788.0,2353950.0,845402.0,624721.0,0.0,0.0,56036.0,448902.0,220681.0,138701.0,69830.0,122734.0,5688.0,3511.0,46782.0,0.0,137590.0,78936.0,882133.0,88320.0,296903.0,271342.0,1929370.0,66390.0,12726.0,1116834.0,649584.0,313083.0,3931046.0,29097.0,296903.0,124968.0,767666.0,68649.0,2922862.0,78274.0,46694.0,23374.0,0.0,316791.0,6601.0,311062.0,1079727.0,302467.0,2489.0,1040152.0,428299.0,636876.0,444372.0,405515.0,9266484.0,1024016.0,7736334.0,506134.0,241320.0,323392.0,254969.0,0.0,227788.0,27182.0,278274.0,5774453.0,234325.0,189596.0,0.0,0.0,12073.0,122975.0,44729.0,52006.0,14357.0,25992.0,4722.0,2200.0,255684.0,2489.0,902562.0,349363.0,2003174.0,548556.0,727113.0,620942.0,3077572.0,377981.0,392789.0,2606580.0,2817607.0,780168.0,8250896.0,212223.0,727113.0,1406199.0,954608.0,254743.0,6343622.0,979885.0,426314.0,231596.0
Bahia,2022,14770932.0,4312954.0,10457978.0,0.0,182720.0,133503.0,8222994.0,0.0,1091312.0,1113795.0,849266.0,660124.0,189142.0,0.0,0.0,0.0,264529.0,224853.0,39676.0,22483.0,0.0,297317.0,29608.0,0.0,0.0,0.0,0.0,943571.0,152612.0,0.0,423270.0,23758.0,2892010.0,2892010.0,1067088.0,0.0,303974.0,420618.0,4938377.0,0.0,3988946.0,949431.0,6940545.0,1067088.0,0.0,5873456.0,41.92,0.0,417945.0,80927.0,0.0,284021.0,178884.0,3655928.0,12216712.0,7830387.0,5873456.0,5148774.0,724683.0,0.0,229682.0,47574.0,11878922.0,612513.0,336918.0,989695.0,1564524.0,34298.0,2357117.0,884977.0,660124.0,0.0,0.0,62679.0,449656.0,224853.0,149184.0,67515.0,146109.0,5547.0,4287.0,43422.0,0.0,141024.0,84351.0,873630.0,102050.0,302042.0,260376.0,1896835.0,83000.0,22633.0,1082207.0,664498.0,312139.0,3905925.0,26835.0,302042.0,104987.0,772076.0,73988.0,2794527.0,74954.0,30033.0,21847.0,0.0,355720.0,11243.0,316223.0,1113795.0,326925.0,0.0,1096183.0,447027.0,724592.0,498872.0,462905.0,8897476.0,989695.0,7476110.0,431671.0,277255.0,366963.0,242717.0,0.0,211073.0,31644.0,281925.0,5865877.0,228817.0,189142.0,0.0,0.0,8452.0,102600.0,39676.0,47588.0,17027.0,40502.0,8901.0,3747.0,283503.0,0.0,955160.0,362676.0,2018380.0,622542.0,687653.0,558034.0,3161812.0,415871.0,440272.0,2573721.0,2878225.0,775562.0,8310787.0,250421.0,687653.0,1459538.0,937154.0,292975.0,6102948.0,1075172.0,384366.0,220869.0
Bahia,2023,14801648.0,4099935.0,10701713.0,0.0,177781.0,131400.0,8366287.0,0.0,1027571.0,1048445.0,816110.0,614717.0,201393.0,0.0,0.0,0.0,232335.0,175651.0,56684.0,20874.0,0.0,305162.0,25201.0,0.0,0.0,0.0,0.0,978973.0,148458.0,0.0,428009.0,18051.0,2839155.0,2839155.0,917240.0,0.0,325236.0,446348.0,5118058.0,0.0,4224876.0,893182.0,6844434.0,917240.0,0.0,5927194.0,42.63,0.0,398095.0,89483.0,0.0,279437.0,210512.0,3596206.0,12257065.0,7957214.0,5927194.0,5208121.0,719074.0,0.0,239350.0,51979.0,11962492.0,578125.0,315057.0,927661.0,1616922.0,35876.0,2311936.0,790368.0,614717.0,0.0,0.0,63587.0,375645.0,175651.0,147036.0,55563.0,139937.0,6904.0,1696.0,44739.0,0.0,136189.0,83365.0,831861.0,111614.0,269486.0,255201.0,1751657.0,76834.0,20288.0,956138.0,694658.0,272902.0,3712466.0,27185.0,269486.0,117983.0,738048.0,67910.0,2684299.0,85563.0,32420.0,21267.0,0.0,352476.0,9962.0,309181.0,1048445.0,330363.0,0.0,1127432.0,446060.0,771584.0,487578.0,489949.0,8874454.0,927661.0,7514016.0,432777.0,291330.0,362438.0,262835.0,0.0,230959.0,31876.0,273304.0,6054351.0,258077.0,201393.0,0.0,0.0,17037.0,108599.0,56684.0,64225.0,16712.0,39230.0,6330.0,5944.0,285624.0,0.0,991243.0,362695.0,2007294.0,659970.0,658175.0,605885.0,3214308.0,410744.0,469661.0,2640068.0,3007835.0,747364.0,8544599.0,264145.0,658175.0,1498939.0,969206.0,294528.0,6190155.0,1094815.0,404124.0,241567.0
Bahia,2024,14829390.0,3848755.0,10980634.0,0.0,171075.0,141920.0,8496910.0,0.0,925806.0,942411.0,727226.0,532353.0,194873.0,0.0,0.0,0.0,215185.0,168750.0,46436.0,16605.0,0.0,331184.0,34535.0,0.0,962.0,277.0,0.0,985770.0,172222.0,0.0,458261.0,27867.0,2745645.0,2745645.0,772563.0,0.0,348716.0,512984.0,5163633.0,0.0,4274254.0,889379.0,6920111.0,772563.0,0.0,6147548.0,42.61,0.0,442115.0,72680.0,0.0,285699.0,258603.0,3586835.0,12136825.0,7909279.0,6147548.0,5455521.0,692027.0,0.0,246767.0,57804.0,12083744.0,560214.0,329165.0,911778.0,1780787.0,30492.0,2182490.0,701103.0,532353.0,0.0,0.0,51828.0,353112.0,168750.0,131473.0,59325.0,99729.0,4562.0,1074.0,35047.0,47.0,120935.0,84068.0,754411.0,107056.0,256588.0,243065.0,1666777.0,83858.0,26214.0,911854.0,669476.0,288586.0,3488755.0,27554.0,256588.0,103412.0,620851.0,79143.0,2527234.0,75253.0,28159.0,26006.0,0.0,364665.0,9988.0,312996.0,942411.0,365718.0,1239.0,1157992.0,486128.0,861700.0,514794.0,544302.0,8681841.0,911778.0,7321524.0,448539.0,304572.0,374653.0,281043.0,0.0,254280.0,26763.0,282503.0,6314419.0,241308.0,194873.0,0.0,0.0,16474.0,105496.0,46436.0,63199.0,15062.0,30108.0,9607.0,1362.0,330672.0,1193.0,1037057.0,402061.0,1991235.0,754644.0,655190.0,594007.0,3156888.0,430936.0,518089.0,2674980.0,3157900.0,819996.0,8648070.0,277017.0,655190.0,1677374.0,919280.0,295510.0,6154607.0,1240984.0,436390.0,255037.0
Bahia,2025,14854102.0,3497434.0,11356668.0,0.0,178316.0,155055.0,8673109.0,0.0,928693.0,947307.0,752871.0,521022.0,231849.0,0.0,0.0,0.0,194436.0,138637.0,55799.0,18614.0,0.0,339641.0,33257.0,0.0,334.0,0.0,0.0,1057503.0,179580.0,0.0,467758.0,35985.0,2668814.0,2668814.0,651439.0,0.0,366469.0,534849.0,5062647.0,0.0,4305520.0,757127.0,7122640.0,651439.0,0.0,6471201.0,43.84,0.0,498978.0,89114.0,0.0,307315.0,279373.0,3512178.0,12120983.0,7731461.0,6471201.0,5781113.0,690088.0,0.0,240390.0,64738.0,12185287.0,467465.0,289662.0,840598.0,1892521.0,28478.0,2049030.0,659659.0,521022.0,0.0,0.0,42541.0,356811.0,138637.0,126366.0,50383.0,78704.0,4224.0,631.0,41983.0,0.0,113079.0,85105.0,643245.0,101984.0,220326.0,205710.0,1572631.0,84209.0,22842.0,805158.0,637906.0,256579.0,3180175.0,28155.0,220326.0,96933.0,507349.0,73406.0,2234541.0,64573.0,32360.0,23992.0,0.0,396227.0,9008.0,333371.0,947307.0,372898.0,334.0,1237082.0,503743.0,901318.0,588092.0,586688.0,8382900.0,840598.0,7077735.0,464567.0,305129.0,405235.0,290005.0,0.0,261624.0,28381.0,304893.0,6624079.0,287648.0,231849.0,0.0,0.0,18504.0,120181.0,55799.0,91296.0,14660.0,29248.0,11901.0,1858.0,330915.0,334.0,1124004.0,418637.0,2025569.0,799334.0,620272.0,578013.0,3333960.0,503883.0,563846.0,2707020.0,3406889.0,770872.0,8940808.0,276974.0,620272.0,1795588.0,851074.0,331828.0,6148359.0,1315962.0,479626.0,266013.0
Brasil,2012,197266167.0,29840994.0,167425173.0,0.0,3228748.0,2565342.0,98930999.0,0.0,9951822.0,10150604.0,7326007.0,4913422.0,2412586.0,0.0,0.0,0.0,2824596.0,1977980.0,846617.0,198782.0,0.0,3544683.0,281971.0,0.0,25192.0,5759.0,0.0,14570473.0,2158745.0,0.0,7169812.0,414018.0,43431233.0,43431233.0,7128577.0,0.0,3649193.0,4793983.0,57406874.0,0.0,51809212.0,5597662.0,96428060.0,7128577.0,0.0,89299483.0,40.2,0.0,11360653.0,1859501.0,0.0,5609555.0,3947982.0,54903935.0,160181393.0,100838107.0,89299483.0,83327499.0,5971984.0,0.0,3161684.0,666846.0,153834934.0,1880762.0,3716900.0,14618839.0,22465935.0,415011.0,14020248.0,6891401.0,4913422.0,0.0,0.0,655681.0,4352405.0,1977980.0,555908.0,304919.0,959737.0,37363.0,25388.0,244088.0,2868.0,881023.0,642118.0,7799146.0,483122.0,2474235.0,2263845.0,15896375.0,1046349.0,188577.0,8021600.0,2682090.0,1418750.0,26745914.0,161182.0,2474235.0,620845.0,4484855.0,678457.0,17977466.0,382369.0,238476.0,229332.0,0.0,5920861.0,57161.0,5794090.0,10150604.0,3826654.0,30951.0,16729218.0,7583830.0,8443177.0,13220154.0,9557537.0,107966684.0,14618839.0,88265860.0,5081985.0,3828530.0,5978022.0,4156716.0,0.0,3722857.0,433859.0,5379079.0,84910751.0,3259202.0,2412586.0,0.0,0.0,334081.0,1795239.0,846617.0,413307.0,166884.0,413661.0,94748.0,41283.0,3582566.0,28083.0,15848195.0,6941712.0,35632087.0,7960055.0,12144604.0,15498030.0,59149571.0,12173805.0,9368959.0,46882335.0,36026354.0,10478348.0,133435479.0,3667349.0,12144604.0,21845090.0,12283175.0,5299565.0,89989218.0,15360841.0,6484249.0,3927384.0
Brasil,2013,198854963.0,30755844.0,168099119.0,0.0,3133975.0,2619257.0,101265923.0,0.0,9806574.0,10002780.0,7299678.0,5018570.0,2281108.0,0.0,0.0,0.0,2703102.0,1967765.0,735337.0,196206.0,0.0,3690768.0,312057.0,0.0,8349.0,3228.0,0.0,14975973.0,2293974.0,0.0,7552469.0,457970.0,42910506.0,42910506.0,7026611.0,0.0,3695779.0,4845111.0,58322446.0,0.0,53573632.0,4748815.0,97622011.0,7026611.0,0.0,90595400.0,40.39,0.0,11187535.0,1902242.0,0.0,5626818.0,4159892.0,54678535.0,160823504.0,101232952.0,90595400.0,85618326.0,4977074.0,0.0,3275393.0,744071.0,155944457.0,1782426.0,2966388.0,14564286.0,23467173.0,417168.0,14617902.0,6986335.0,5018570.0,0.0,0.0,676369.0,4405767.0,1967765.0,601690.0,328860.0,908863.0,39976.0,24811.0,259087.0,765.0,951368.0,720911.0,7910828.0,495182.0,2460477.0,2393620.0,16279919.0,1070101.0,199354.0,8227114.0,2920600.0,1531026.0,27595670.0,161793.0,2460477.0,699696.0,4470506.0,689171.0,18561209.0,426783.0,272913.0,243400.0,0.0,5780063.0,58297.0,5753231.0,10002780.0,4002825.0,11577.0,17269947.0,8010439.0,8540890.0,13089778.0,9786710.0,108259563.0,14564286.0,88274083.0,5421194.0,4019464.0,5838360.0,4269400.0,0.0,3815725.0,453675.0,5336063.0,86648021.0,3016445.0,2281108.0,0.0,0.0,304852.0,1679732.0,735337.0,409662.0,139056.0,351724.0,94378.0,37042.0,3743738.0,10812.0,16318579.0,7289527.0,34999677.0,8045708.0,12103809.0,15656083.0,57649231.0,12019677.0,9587356.0,46451421.0,37552420.0,10437195.0,133227834.0,3857671.0,12103809.0,22767477.0,11932906.0,5149189.0,89698354.0,16061613.0,6705864.0,4026001.0
Brasil,2014,200372316.0,29425705.0,170946611.0,0.0,3014432.0,2655860.0,103538682.0,0.0,9167797.0,9387936.0,6908261.0,4661103.0,2247158.0,0.0,0.0,0.0,2479675.0,1805032.0,674643.0,220139.0,0.0,3852434.0,367397.0,0.0,12468.0,5400.0,0.0,15123621.0,2372917.0,0.0,7509409.0,408900.0,42442722.0,42442722.0,6779014.0,0.0,3810790.0,5253952.0,59478759.0,0.0,55326251.0,4152508.0,98450835.0,6779014.0,0.0,91671821.0,40.65,0.0,11378620.0,2013160.0,0.0,5910859.0,4407604.0,54390913.0,161040575.0,101921481.0,91671821.0,87183819.0,4488002.0,0.0,3405910.0,762999.0,157929594.0,1483469.0,2669039.0,14559062.0,24772678.0,389569.0,14178087.0,6466135.0,4661103.0,0.0,0.0,645837.0,4008514.0,1805032.0,615705.0,314817.0,811134.0,39434.0,30695.0,276891.0,866.0,962606.0,741193.0,7357666.0,562261.0,2333759.0,2330925.0,15346656.0,1144639.0,252865.0,7889951.0,3077246.0,1533171.0,26312723.0,169950.0,2333759.0,779223.0,4024725.0,678732.0,17541375.0,478250.0,300973.0,238622.0,0.0,5746370.0,55026.0,5670291.0,9387936.0,4219831.0,17869.0,17496538.0,7918310.0,9064742.0,13391780.0,10318463.0,108700495.0,14559062.0,88372936.0,5768496.0,4168909.0,5801396.0,4215757.0,0.0,3734929.0,480828.0,5280722.0,89360595.0,2921801.0,2247158.0,0.0,0.0,299973.0,1577890.0,674643.0,417575.0,140726.0,335626.0,111242.0,38769.0,3942940.0,17003.0,16533932.0,7177116.0,35085055.0,8502481.0,12225303.0,16082292.0,57168547.0,12247140.0,10065598.0,46500961.0,38789195.0,10747040.0,134727852.0,3998958.0,12225303.0,23993456.0,11940778.0,5122664.0,91159119.0,16959827.0,7033629.0,3977136.0
